id_transacao,cidade,tipo_consumidor,genero,linha_de_produto,preco_unitario,quantidade,imposto,total,data,hora,metodo_pagamento,total_sem_imposto,percentual_lucro_por_venda,avaliacao_cliente
277-63-2961,São José,Membro,Masculino,Esportes e viagem,"73,97",1,"3,6985","77,6685",02/03/2019,15:53:00,Cartão de crédito,"73,97","4,761904762","5,4"
573-98-8548,Palhoça,Membro,Feminino,Acessórios de moda,"31,9",1,"1,595","33,495",01/05/2019,12:40:00,Virtual,"31,9","4,761904762","9,1"
620-02-2046,Palhoça,Normal,Masculino,Casa e estilo,"69,4",2,"6,94","145,74",27/01/2019,19:48:00,Virtual,"138,8","4,761904762",9
282-35-2475,São José,Normal,Feminino,Esportes e viagem,"93,31",2,"9,331","195,951",25/03/2019,17:53:00,Dinheiro,"186,62","4,761904762","6,3"
511-54-3087,São José,Normal,Masculino,Esportes e viagem,"88,45",1,"4,4225","92,8725",25/02/2019,16:36:00,Cartão de crédito,"88,45","4,761904762","9,5"
726-29-6793,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"24,18",8,"9,672","203,112",28/01/2019,20:54:00,Virtual,"193,44","4,761904762","9,8"
387-49-4215,São José,Membro,Feminino,Esportes e viagem,"48,5",3,"7,275","152,775",01/08/2019,12:50:00,Dinheiro,"145,5","4,761904762","6,7"
862-17-9201,São José,Normal,Feminino,Comidas e bebidas,"84,05",6,"25,215","529,515",29/01/2019,10:48:00,Cartão de crédito,"504,3","4,761904762","7,7"
291-21-5991,São José,Membro,Masculino,Saúde e beleza,"61,29",5,"15,3225","321,7725",29/03/2019,14:28:00,Dinheiro,"306,45","4,761904762",7
602-80-9671,Palhoça,Membro,Feminino,Casa e estilo,"15,95",6,"4,785","100,485",02/09/2019,17:15:00,Cartão de crédito,"95,7","4,761904762","5,1"
347-72-6115,São José,Membro,Feminino,Esportes e viagem,"90,74",7,"31,759","666,939",16/01/2019,18:03:00,Cartão de crédito,"635,18","4,761904762","6,2"
209-61-0206,Florianópolis,Normal,Feminino,Casa e estilo,"42,91",5,"10,7275","225,2775",01/05/2019,17:29:00,Virtual,"214,55","4,761904762","6,1"
595-27-4851,Florianópolis,Normal,Feminino,Acessórios de moda,"54,28",7,"18,998","398,958",27/01/2019,18:05:00,Virtual,"379,96","4,761904762","9,3"
189-52-0236,Florianópolis,Normal,Masculino,Acessórios eletrônicos,"99,55",7,"34,8425","731,6925",14/03/2019,12:07:00,Dinheiro,"696,85","4,761904762","7,6"
503-07-0930,Palhoça,Membro,Masculino,Esportes e viagem,"58,39",7,"20,4365","429,1665",23/02/2019,19:49:00,Cartão de crédito,"408,73","4,761904762","8,2"
413-20-6708,Palhoça,Membro,Feminino,Acessórios de moda,"51,47",1,"2,5735","54,0435",18/03/2019,15:52:00,Virtual,"51,47","4,761904762","8,5"
425-85-2085,São José,Membro,Masculino,Saúde e beleza,"54,86",5,"13,715","288,015",29/03/2019,16:48:00,Virtual,"274,3","4,761904762","9,8"
521-18-7827,Palhoça,Membro,Masculino,Casa e estilo,"39,39",5,"9,8475","206,7975",22/01/2019,20:46:00,Cartão de crédito,"196,95","4,761904762","8,7"
220-28-1851,Florianópolis,Normal,Masculino,Casa e estilo,"34,73",2,"3,473","72,933",03/01/2019,18:14:00,Virtual,"69,46","4,761904762","9,7"
600-38-9738,Palhoça,Membro,Masculino,Esportes e viagem,"71,92",5,"17,98","377,58",17/01/2019,15:05:00,Cartão de crédito,"359,6","4,761904762","4,3"
734-91-1155,São José,Normal,Feminino,Acessórios eletrônicos,"45,71",3,"6,8565","143,9865",26/03/2019,10:34:00,Cartão de crédito,"137,13","4,761904762","7,7"
451-28-5717,Palhoça,Membro,Feminino,Casa e estilo,"83,17",6,"24,951","523,971",20/03/2019,11:23:00,Dinheiro,"499,02","4,761904762","7,3"
609-81-8548,Florianópolis,Membro,Feminino,Casa e estilo,"37,44",6,"11,232","235,872",02/06/2019,13:55:00,Cartão de crédito,"224,64","4,761904762","5,9"
133-14-7229,Palhoça,Normal,Masculino,Saúde e beleza,"62,87",2,"6,287","132,027",01/01/2019,11:43:00,Dinheiro,"125,74","4,761904762",5
534-01-4457,Florianópolis,Normal,Masculino,Comidas e bebidas,"81,71",6,"24,513","514,773",27/01/2019,14:36:00,Cartão de crédito,"490,26","4,761904762",8
719-89-8991,Florianópolis,Membro,Feminino,Esportes e viagem,"91,41",5,"22,8525","479,9025",25/02/2019,16:03:00,Virtual,"457,05","4,761904762","7,1"
286-62-6248,São José,Normal,Masculino,Acessórios de moda,"39,21",4,"7,842","164,682",16/01/2019,20:03:00,Cartão de crédito,"156,84","4,761904762",9
339-38-9982,São José,Membro,Masculino,Acessórios de moda,"59,86",2,"5,986","125,706",13/01/2019,14:55:00,Virtual,"119,72","4,761904762","6,7"
827-44-5872,São José,Membro,Feminino,Comidas e bebidas,"54,36",10,"27,18","570,78",02/07/2019,11:28:00,Cartão de crédito,"543,6","4,761904762","6,1"
827-77-7633,Florianópolis,Normal,Masculino,Esportes e viagem,"98,09",9,"44,1405","926,9505",17/02/2019,19:41:00,Dinheiro,"882,81","4,761904762","9,3"
287-83-1405,Florianópolis,Normal,Masculino,Saúde e beleza,"25,43",6,"7,629","160,209",02/12/2019,19:01:00,Virtual,"152,58","4,761904762",7
435-13-4908,Florianópolis,Membro,Masculino,Acessórios de moda,"86,68",8,"34,672","728,112",24/01/2019,18:04:00,Cartão de crédito,"693,44","4,761904762","7,2"
857-67-9057,São José,Normal,Masculino,Acessórios eletrônicos,"22,95",10,"11,475","240,975",02/06/2019,19:20:00,Virtual,"229,5","4,761904762","8,2"
236-27-1144,Palhoça,Normal,Feminino,Comidas e bebidas,"16,31",9,"7,3395","154,1295",26/03/2019,10:31:00,Virtual,"146,79","4,761904762","8,4"
892-05-6689,Florianópolis,Normal,Feminino,Casa e estilo,"28,32",5,"7,08","148,68",03/11/2019,13:28:00,Virtual,"141,6","4,761904762","6,2"
583-41-4548,Palhoça,Normal,Masculino,Casa e estilo,"16,67",7,"5,8345","122,5245",02/07/2019,11:36:00,Virtual,"116,69","4,761904762","7,4"
339-12-4827,São José,Membro,Feminino,Acessórios de moda,"73,96",1,"3,698","77,658",01/05/2019,11:32:00,Cartão de crédito,"73,96","4,761904762",5
643-38-7867,Florianópolis,Normal,Masculino,Casa e estilo,"97,94",1,"4,897","102,837",03/07/2019,11:44:00,Virtual,"97,94","4,761904762","6,9"
308-81-0538,Florianópolis,Normal,Feminino,Acessórios de moda,"73,05",4,"14,61","306,81",25/02/2019,17:16:00,Cartão de crédito,"292,2","4,761904762","4,9"
358-88-9262,Palhoça,Membro,Feminino,Comidas e bebidas,"87,48",6,"26,244","551,124",02/01/2019,18:43:00,Virtual,"524,88","4,761904762","5,1"
460-35-4390,Florianópolis,Normal,Masculino,Casa e estilo,"30,68",3,"4,602","96,642",22/01/2019,11:00:00,Virtual,"92,04","4,761904762","9,1"
343-87-0864,Palhoça,Membro,Masculino,Saúde e beleza,"75,88",1,"3,794","79,674",01/03/2019,10:30:00,Cartão de crédito,"75,88","4,761904762","7,1"
173-50-1108,São José,Membro,Feminino,Esportes e viagem,"20,18",4,"4,036","84,756",13/02/2019,12:14:00,Cartão de crédito,"80,72","4,761904762",5
243-47-2663,Palhoça,Membro,Masculino,Acessórios eletrônicos,"18,77",6,"5,631","118,251",28/01/2019,16:43:00,Cartão de crédito,"112,62","4,761904762","5,5"
841-18-8232,São José,Normal,Feminino,Comidas e bebidas,"71,2",1,"3,56","74,76",01/05/2019,20:40:00,Cartão de crédito,"71,2","4,761904762","9,2"
701-23-5550,São José,Membro,Masculino,Casa e estilo,"38,81",4,"7,762","163,002",19/03/2019,13:40:00,Virtual,"155,24","4,761904762","4,9"
647-50-1224,Florianópolis,Normal,Feminino,Acessórios de moda,"29,42",10,"14,71","308,91",01/12/2019,16:23:00,Virtual,"294,2","4,761904762","8,9"
541-48-8554,Florianópolis,Normal,Masculino,Esportes e viagem,"60,95",9,"27,4275","575,9775",01/07/2019,12:08:00,Cartão de crédito,"548,55","4,761904762",6
539-21-7227,São José,Normal,Feminino,Esportes e viagem,"51,54",5,"12,885","270,585",26/01/2019,17:45:00,Dinheiro,"257,7","4,761904762","4,2"
213-32-1216,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"66,06",6,"19,818","416,178",23/01/2019,10:28:00,Dinheiro,"396,36","4,761904762","7,3"
747-58-7183,São José,Normal,Masculino,Acessórios de moda,"57,27",3,"8,5905","180,4005",02/09/2019,20:31:00,Virtual,"171,81","4,761904762","6,5"
582-52-8065,São José,Normal,Feminino,Acessórios de moda,"54,31",9,"24,4395","513,2295",22/02/2019,10:49:00,Dinheiro,"488,79","4,761904762","8,9"
210-57-1719,São José,Normal,Feminino,Saúde e beleza,"58,24",9,"26,208","550,368",02/05/2019,12:34:00,Dinheiro,"524,16","4,761904762","9,7"
399-69-4630,Palhoça,Normal,Masculino,Acessórios eletrônicos,"22,21",6,"6,663","139,923",03/07/2019,10:23:00,Cartão de crédito,"133,26","4,761904762","8,6"
134-75-2619,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"19,32",7,"6,762","142,002",25/03/2019,18:51:00,Dinheiro,"135,24","4,761904762","6,9"
356-44-8813,São José,Normal,Masculino,Casa e estilo,"37,48",3,"5,622","118,062",20/01/2019,13:45:00,Cartão de crédito,"112,44","4,761904762","7,7"
198-66-9832,São José,Membro,Feminino,Acessórios de moda,"72,04",2,"7,204","151,284",02/04/2019,19:38:00,Dinheiro,"144,08","4,761904762","9,5"
283-26-5248,Palhoça,Membro,Feminino,Comidas e bebidas,"98,52",10,"49,26","1034,46",30/01/2019,20:23:00,Virtual,"985,2","4,761904762","4,5"
712-39-0363,Florianópolis,Membro,Masculino,Comidas e bebidas,"41,66",6,"12,498","262,458",01/02/2019,15:24:00,Virtual,"249,96","4,761904762","5,6"
218-59-9410,Florianópolis,Membro,Feminino,Casa e estilo,"72,42",3,"10,863","228,123",29/03/2019,16:54:00,Virtual,"217,26","4,761904762","8,2"
174-75-0888,São José,Normal,Masculino,Acessórios eletrônicos,"21,58",9,"9,711","203,931",14/03/2019,12:32:00,Dinheiro,"194,22","4,761904762","7,3"
866-99-7614,Palhoça,Normal,Masculino,Comidas e bebidas,"89,2",10,"44,6","936,6",02/11/2019,15:42:00,Cartão de crédito,892,"4,761904762","4,4"
134-54-4720,São José,Normal,Feminino,Acessórios eletrônicos,"42,42",8,"16,968","356,328",30/01/2019,13:58:00,Virtual,"339,36","4,761904762","5,7"
760-90-2357,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"74,51",6,"22,353","469,413",20/03/2019,15:08:00,Virtual,"447,06","4,761904762",5
514-37-2845,São José,Normal,Masculino,Acessórios de moda,"99,25",2,"9,925","208,425",20/03/2019,13:02:00,Dinheiro,"198,5","4,761904762",9
698-98-5964,Florianópolis,Normal,Feminino,Comidas e bebidas,"81,21",10,"40,605","852,705",17/01/2019,13:01:00,Cartão de crédito,"812,1","4,761904762","6,3"
718-57-9773,Palhoça,Normal,Feminino,Esportes e viagem,"49,33",10,"24,665","517,965",02/03/2019,16:40:00,Cartão de crédito,"493,3","4,761904762","9,4"
651-88-7328,Florianópolis,Normal,Feminino,Acessórios de moda,"65,74",9,"29,583","621,243",01/01/2019,13:55:00,Dinheiro,"591,66","4,761904762","7,7"
241-11-2261,São José,Normal,Feminino,Acessórios de moda,"79,86",7,"27,951","586,971",01/10/2019,10:33:00,Cartão de crédito,"559,02","4,761904762","5,5"
408-26-9866,Palhoça,Normal,Feminino,Esportes e viagem,"73,98",7,"25,893","543,753",03/02/2019,16:42:00,Virtual,"517,86","4,761904762","4,1"
834-83-1826,São José,Membro,Feminino,Casa e estilo,"82,04",5,"20,51","430,71",25/02/2019,17:16:00,Cartão de crédito,"410,2","4,761904762","7,6"
343-61-3544,São José,Membro,Masculino,Esportes e viagem,"26,67",10,"13,335","280,035",29/01/2019,11:48:00,Dinheiro,"266,7","4,761904762","8,6"
239-48-4278,Florianópolis,Membro,Masculino,Comidas e bebidas,"10,13",7,"3,5455","74,4555",03/10/2019,19:35:00,Virtual,"70,91","4,761904762","8,3"
355-34-6244,São José,Normal,Masculino,Comidas e bebidas,"72,39",2,"7,239","152,019",13/01/2019,19:55:00,Cartão de crédito,"144,78","4,761904762","8,1"
550-84-8664,Florianópolis,Normal,Masculino,Esportes e viagem,"85,91",5,"21,4775","451,0275",22/03/2019,14:33:00,Cartão de crédito,"429,55","4,761904762","8,6"
339-96-8318,São José,Membro,Masculino,Acessórios de moda,"81,31",7,"28,4585","597,6285",03/01/2019,19:49:00,Virtual,"569,17","4,761904762","6,3"
458-61-0011,São José,Normal,Masculino,Comidas e bebidas,"60,3",4,"12,06","253,26",20/02/2019,18:43:00,Dinheiro,"241,2","4,761904762","5,8"
592-34-6155,Palhoça,Normal,Masculino,Comidas e bebidas,"31,77",4,"6,354","133,434",14/01/2019,14:43:00,Virtual,"127,08","4,761904762","6,2"
797-88-0493,Florianópolis,Normal,Feminino,Saúde e beleza,"64,27",4,"12,854","269,934",26/03/2019,13:54:00,Dinheiro,"257,08","4,761904762","7,7"
207-73-1363,São José,Normal,Masculino,Saúde e beleza,"69,51",2,"6,951","145,971",03/01/2019,12:15:00,Virtual,"139,02","4,761904762","8,1"
390-31-6381,Palhoça,Normal,Masculino,Comidas e bebidas,"27,22",3,"4,083","85,743",01/07/2019,12:37:00,Dinheiro,"81,66","4,761904762","7,3"
443-82-0585,Florianópolis,Membro,Feminino,Saúde e beleza,"77,68",4,"15,536","326,256",02/01/2019,19:54:00,Dinheiro,"310,72","4,761904762","8,4"
339-18-7061,Palhoça,Membro,Feminino,Acessórios de moda,"92,98",2,"9,298","195,258",13/02/2019,15:06:00,Cartão de crédito,"185,96","4,761904762",8
359-90-3665,São José,Membro,Feminino,Acessórios de moda,"18,08",4,"3,616","75,936",14/01/2019,18:03:00,Cartão de crédito,"72,32","4,761904762","9,5"
375-72-3056,São José,Normal,Masculino,Esportes e viagem,"63,06",3,"9,459","198,639",19/01/2019,15:58:00,Virtual,"189,18","4,761904762",7
127-47-6963,Florianópolis,Normal,Masculino,Saúde e beleza,"51,71",4,"10,342","217,182",03/09/2019,13:53:00,Cartão de crédito,"206,84","4,761904762","9,8"
278-86-2735,Florianópolis,Normal,Feminino,Comidas e bebidas,"52,34",3,"7,851","164,871",27/03/2019,14:03:00,Dinheiro,"157,02","4,761904762","9,2"
695-28-6250,Florianópolis,Normal,Feminino,Esportes e viagem,"43,06",5,"10,765","226,065",02/04/2019,16:38:00,Virtual,"215,3","4,761904762","7,7"
379-17-6588,Palhoça,Normal,Masculino,Acessórios de moda,"59,61",10,"29,805","625,905",14/03/2019,11:07:00,Dinheiro,"596,1","4,761904762","5,3"
227-50-3718,Florianópolis,Normal,Masculino,Saúde e beleza,"14,62",5,"3,655","76,755",03/04/2019,12:23:00,Dinheiro,"73,1","4,761904762","4,4"
302-15-2162,Palhoça,Membro,Masculino,Saúde e beleza,"46,53",6,"13,959","293,139",03/03/2019,10:54:00,Cartão de crédito,"279,18","4,761904762","4,3"
788-07-8452,Palhoça,Membro,Feminino,Casa e estilo,"24,24",7,"8,484","178,164",27/01/2019,17:38:00,Virtual,"169,68","4,761904762","9,4"
560-49-6611,Florianópolis,Membro,Feminino,Esportes e viagem,"45,58",1,"2,279","47,859",02/07/2019,14:13:00,Dinheiro,"45,58","4,761904762","9,8"
880-35-0356,Florianópolis,Membro,Feminino,Esportes e viagem,"75,2",3,"11,28","236,88",02/05/2019,11:51:00,Virtual,"225,6","4,761904762","4,8"
585-11-6748,São José,Membro,Masculino,Esportes e viagem,"96,8",3,"14,52","304,92",15/03/2019,13:05:00,Dinheiro,"290,4","4,761904762","5,3"
470-31-3286,São José,Normal,Masculino,Saúde e beleza,"14,82",3,"2,223","46,683",03/01/2019,11:30:00,Cartão de crédito,"44,46","4,761904762","8,7"
152-68-2907,Florianópolis,Normal,Masculino,Comidas e bebidas,"52,2",3,"7,83","164,43",15/02/2019,13:30:00,Cartão de crédito,"156,6","4,761904762","9,5"
123-35-4896,Palhoça,Normal,Feminino,Esportes e viagem,"46,66",9,"20,997","440,937",17/02/2019,19:11:00,Virtual,"419,94","4,761904762","5,3"
258-69-7810,Palhoça,Normal,Feminino,Acessórios de moda,"36,85",5,"9,2125","193,4625",26/01/2019,18:53:00,Dinheiro,"184,25","4,761904762","9,2"
334-64-2006,Florianópolis,Membro,Feminino,Casa e estilo,"70,32",2,"7,032","147,672",24/03/2019,14:22:00,Virtual,"140,64","4,761904762","9,6"
219-61-4139,Palhoça,Normal,Masculino,Acessórios eletrônicos,"83,08",1,"4,154","87,234",23/01/2019,17:16:00,Virtual,"83,08","4,761904762","6,4"
881-41-7302,Palhoça,Normal,Feminino,Acessórios de moda,"64,99",1,"3,2495","68,2395",26/01/2019,10:06:00,Cartão de crédito,"64,99","4,761904762","4,5"
373-09-4567,Palhoça,Normal,Masculino,Comidas e bebidas,"77,56",10,"38,78","814,38",14/03/2019,20:35:00,Virtual,"775,6","4,761904762","6,9"
642-30-6693,São José,Normal,Feminino,Esportes e viagem,"54,51",6,"16,353","343,413",17/03/2019,13:54:00,Virtual,"327,06","4,761904762","7,8"
484-22-8230,Palhoça,Membro,Feminino,Acessórios de moda,"51,89",7,"18,1615","381,3915",01/08/2019,20:08:00,Dinheiro,"363,23","4,761904762","4,5"
830-58-2383,São José,Normal,Masculino,Casa e estilo,"31,75",4,"6,35","133,35",02/08/2019,15:26:00,Dinheiro,127,"4,761904762","8,6"
559-98-9873,Florianópolis,Membro,Feminino,Acessórios de moda,"53,65",7,"18,7775","394,3275",02/10/2019,12:56:00,Virtual,"375,55","4,761904762","5,2"
544-32-5024,Palhoça,Membro,Feminino,Comidas e bebidas,"49,79",4,"9,958","209,118",28/03/2019,19:16:00,Cartão de crédito,"199,16","4,761904762","6,4"
318-12-0304,Florianópolis,Normal,Masculino,Acessórios de moda,"30,61",1,"1,5305","32,1405",23/01/2019,12:20:00,Virtual,"30,61","4,761904762","5,2"
349-97-8902,São José,Membro,Masculino,Comidas e bebidas,"57,89",2,"5,789","121,569",17/01/2019,10:37:00,Virtual,"115,78","4,761904762","8,9"
421-95-9805,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"28,96",1,"1,448","30,408",02/07/2019,10:18:00,Cartão de crédito,"28,96","4,761904762","6,2"
277-35-5865,Palhoça,Membro,Feminino,Comidas e bebidas,"98,97",9,"44,5365","935,2665",03/09/2019,11:23:00,Dinheiro,"890,73","4,761904762","6,7"
789-23-8625,São José,Membro,Masculino,Acessórios de moda,"93,22",3,"13,983","293,643",24/01/2019,11:45:00,Dinheiro,"279,66","4,761904762","7,2"
284-54-4231,Palhoça,Membro,Masculino,Esportes e viagem,"80,93",1,"4,0465","84,9765",19/01/2019,16:08:00,Cartão de crédito,"80,93","4,761904762",9
443-59-0061,Florianópolis,Membro,Masculino,Comidas e bebidas,"67,45",10,"33,725","708,225",02/03/2019,11:25:00,Virtual,"674,5","4,761904762","4,2"
509-29-3912,Florianópolis,Membro,Feminino,Esportes e viagem,"38,72",9,"17,424","365,904",20/03/2019,12:24:00,Virtual,"348,48","4,761904762","4,2"
327-40-9673,São José,Membro,Masculino,Esportes e viagem,"72,6",6,"21,78","457,38",13/01/2019,19:51:00,Dinheiro,"435,6","4,761904762","6,9"
840-19-2096,Palhoça,Membro,Masculino,Acessórios eletrônicos,"87,91",5,"21,9775","461,5275",14/03/2019,18:10:00,Virtual,"439,55","4,761904762","4,4"
828-46-6863,Florianópolis,Membro,Masculino,Comidas e bebidas,"98,53",6,"29,559","620,739",23/01/2019,11:22:00,Cartão de crédito,"591,18","4,761904762",4
641-96-3695,Palhoça,Membro,Feminino,Acessórios de moda,"43,46",6,"13,038","273,798",02/07/2019,17:55:00,Virtual,"260,76","4,761904762","8,5"
420-97-3340,Florianópolis,Normal,Feminino,Comidas e bebidas,"71,68",3,"10,752","225,792",28/03/2019,15:30:00,Cartão de crédito,"215,04","4,761904762","9,2"
436-54-4512,Florianópolis,Membro,Feminino,Comidas e bebidas,"91,61",1,"4,5805","96,1905",20/03/2019,19:44:00,Dinheiro,"91,61","4,761904762","9,8"
670-79-6321,São José,Membro,Feminino,Casa e estilo,"94,59",7,"33,1065","695,2365",17/01/2019,15:27:00,Cartão de crédito,"662,13","4,761904762","4,9"
852-62-7105,São José,Normal,Feminino,Acessórios de moda,"83,25",10,"41,625","874,125",01/12/2019,11:25:00,Cartão de crédito,"832,5","4,761904762","4,4"
598-06-7312,São José,Membro,Masculino,Acessórios de moda,"91,35",1,"4,5675","95,9175",16/02/2019,15:42:00,Dinheiro,"91,35","4,761904762","6,8"
135-13-8269,São José,Membro,Feminino,Comidas e bebidas,"78,88",2,"7,888","165,648",26/01/2019,16:04:00,Dinheiro,"157,76","4,761904762","9,1"
816-57-2053,Florianópolis,Normal,Masculino,Esportes e viagem,"60,87",2,"6,087","127,827",03/09/2019,12:37:00,Virtual,"121,74","4,761904762","8,7"
628-90-8624,São José,Membro,Masculino,Saúde e beleza,"82,58",10,"41,29","867,09",14/03/2019,14:41:00,Dinheiro,"825,8","4,761904762",5
856-66-2701,Florianópolis,Membro,Masculino,Casa e estilo,"53,3",3,"7,995","167,895",25/01/2019,14:19:00,Virtual,"159,9","4,761904762","7,5"
308-39-1707,Florianópolis,Normal,Feminino,Acessórios de moda,"12,09",1,"0,6045","12,6945",26/01/2019,18:19:00,Cartão de crédito,"12,09","4,761904762","8,2"
149-61-1929,Florianópolis,Normal,Masculino,Esportes e viagem,"64,19",10,"32,095","673,995",19/01/2019,14:08:00,Cartão de crédito,"641,9","4,761904762","6,7"
655-07-2265,Florianópolis,Normal,Masculino,Acessórios eletrônicos,"78,31",3,"11,7465","246,6765",03/05/2019,16:38:00,Virtual,"234,93","4,761904762","5,4"
589-02-8023,Florianópolis,Membro,Masculino,Comidas e bebidas,"83,77",2,"8,377","175,917",15/01/2019,10:54:00,Cartão de crédito,"167,54","4,761904762",7
420-04-7590,São José,Normal,Masculino,Casa e estilo,"99,7",3,"14,955","314,055",18/03/2019,11:29:00,Virtual,"299,1","4,761904762","4,7"
182-88-2763,São José,Membro,Masculino,Comidas e bebidas,"79,91",3,"11,9865","251,7165",20/03/2019,19:28:00,Cartão de crédito,"239,73","4,761904762",5
188-55-0967,São José,Membro,Masculino,Saúde e beleza,"66,47",10,"33,235","697,935",15/01/2019,15:01:00,Cartão de crédito,"664,7","4,761904762",5
610-46-4100,Florianópolis,Normal,Masculino,Saúde e beleza,"28,95",7,"10,1325","212,7825",03/03/2019,20:31:00,Cartão de crédito,"202,65","4,761904762",6
318-81-2368,Palhoça,Normal,Feminino,Acessórios eletrônicos,"46,2",1,"2,31","48,51",19/03/2019,12:16:00,Dinheiro,"46,2","4,761904762","6,3"
364-33-8584,São José,Membro,Feminino,Comidas e bebidas,"17,63",5,"4,4075","92,5575",03/08/2019,15:27:00,Dinheiro,"88,15","4,761904762","8,5"
665-63-9737,São José,Normal,Masculino,Acessórios de moda,"52,42",3,"7,863","165,123",27/02/2019,17:36:00,Virtual,"157,26","4,761904762","7,5"
695-09-5146,São José,Membro,Feminino,Comidas e bebidas,"98,79",3,"14,8185","311,1885",23/02/2019,20:00:00,Virtual,"296,37","4,761904762","6,4"
155-45-3814,Palhoça,Membro,Feminino,Acessórios eletrônicos,"88,55",8,"35,42","743,82",19/03/2019,15:29:00,Virtual,"708,4","4,761904762","4,7"
794-32-2436,São José,Membro,Masculino,Acessórios eletrônicos,"55,67",2,"5,567","116,907",27/03/2019,15:08:00,Virtual,"111,34","4,761904762",6
131-15-8856,Palhoça,Membro,Feminino,Comidas e bebidas,"72,52",8,"29,008","609,168",30/03/2019,19:26:00,Cartão de crédito,"580,16","4,761904762",4
273-84-2164,Palhoça,Membro,Masculino,Acessórios eletrônicos,"12,05",5,"3,0125","63,2625",16/02/2019,15:53:00,Virtual,"60,25","4,761904762","5,5"
706-36-6154,Florianópolis,Membro,Masculino,Casa e estilo,"19,36",9,"8,712","182,952",18/01/2019,18:43:00,Virtual,"174,24","4,761904762","8,7"
778-89-7974,Palhoça,Normal,Masculino,Saúde e beleza,"70,21",6,"21,063","442,323",30/03/2019,14:58:00,Dinheiro,"421,26","4,761904762","7,4"
574-31-8277,São José,Membro,Masculino,Acessórios de moda,"33,63",1,"1,6815","35,3115",20/03/2019,19:55:00,Dinheiro,"33,63","4,761904762","5,6"
859-71-0933,Palhoça,Membro,Feminino,Esportes e viagem,"15,49",2,"1,549","32,529",16/01/2019,15:10:00,Dinheiro,"30,98","4,761904762","6,3"
740-11-5257,Palhoça,Normal,Masculino,Acessórios eletrônicos,"24,74",10,"12,37","259,77",24/02/2019,16:44:00,Dinheiro,"247,4","4,761904762","7,1"
369-82-2676,São José,Normal,Masculino,Acessórios eletrônicos,"75,66",5,"18,915","397,215",15/01/2019,18:22:00,Virtual,"378,3","4,761904762","7,8"
563-47-4072,São José,Normal,Feminino,Saúde e beleza,"55,81",6,"16,743","351,603",22/01/2019,11:52:00,Dinheiro,"334,86","4,761904762","9,9"
742-04-5161,Florianópolis,Membro,Masculino,Casa e estilo,"72,78",10,"36,39","764,19",02/03/2019,17:24:00,Dinheiro,"727,8","4,761904762","7,3"
149-15-7606,São José,Membro,Masculino,Esportes e viagem,"37,32",9,"16,794","352,674",03/06/2019,15:31:00,Virtual,"335,88","4,761904762","5,1"
133-77-3154,São José,Membro,Masculino,Acessórios de moda,"60,18",4,"12,036","252,756",16/02/2019,18:04:00,Cartão de crédito,"240,72","4,761904762","9,4"
169-52-4504,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"15,69",3,"2,3535","49,4235",14/03/2019,14:13:00,Cartão de crédito,"47,07","4,761904762","5,8"
250-81-7186,Palhoça,Normal,Feminino,Acessórios eletrônicos,"99,69",1,"4,9845","104,6745",27/02/2019,10:23:00,Cartão de crédito,"99,69","4,761904762",8
562-12-5430,Florianópolis,Membro,Feminino,Acessórios de moda,"88,15",3,"13,2225","277,6725",18/01/2019,10:11:00,Virtual,"264,45","4,761904762","7,9"
816-72-8853,Florianópolis,Membro,Feminino,Esportes e viagem,"27,93",5,"6,9825","146,6325",29/01/2019,15:48:00,Dinheiro,"139,65","4,761904762","5,9"
491-38-3499,Florianópolis,Membro,Masculino,Acessórios de moda,"55,45",1,"2,7725","58,2225",26/02/2019,17:46:00,Cartão de crédito,"55,45","4,761904762","4,9"
322-02-2271,São José,Normal,Feminino,Esportes e viagem,"42,97",3,"6,4455","135,3555",02/03/2019,11:46:00,Dinheiro,"128,91","4,761904762","9,3"
842-29-4695,Palhoça,Membro,Masculino,Esportes e viagem,"17,14",7,"5,999","125,979",16/01/2019,12:07:00,Cartão de crédito,"119,98","4,761904762","7,9"
725-67-2480,São José,Membro,Feminino,Acessórios de moda,"58,75",6,"17,625","370,125",24/03/2019,18:14:00,Cartão de crédito,"352,5","4,761904762","5,9"
641-51-2661,Palhoça,Membro,Feminino,Comidas e bebidas,"87,1",10,"43,55","914,55",02/12/2019,14:45:00,Cartão de crédito,871,"4,761904762","9,9"
714-02-3114,Palhoça,Normal,Feminino,Esportes e viagem,"98,8",2,"9,88","207,48",21/02/2019,11:39:00,Dinheiro,"197,6","4,761904762","7,7"
518-17-2983,Florianópolis,Normal,Feminino,Acessórios de moda,"48,63",4,"9,726","204,246",02/04/2019,15:44:00,Virtual,"194,52","4,761904762","7,6"
779-42-2410,São José,Membro,Masculino,Comidas e bebidas,"57,74",3,"8,661","181,881",20/02/2019,13:06:00,Virtual,"173,22","4,761904762","7,7"
190-14-3147,São José,Normal,Feminino,Saúde e beleza,"17,97",4,"3,594","75,474",23/02/2019,20:43:00,Virtual,"71,88","4,761904762","6,4"
